	comment	label	label_id
42640	از نظر کیفیت خوب بود، بد نبود. فقط نکته اینه که چرا کراکف‌ها رو نصف می‌کنید؟ ما انتظار کامل داشتیم!	HAPPY	0
42641	غذا خوب بود اما به خاطر حمل نامناسب سالادش ریخته بود	HAPPY	0
42642	عالی بود ممنون از سوپر مارکت واسنپ فود	HAPPY	0
42643	همچنان در صدر لیست سفارش‌های روزانم	HAPPY	0
42644	سه مرتبه سفارش من که ثبت شده بود تغییر کرد!	SAD	1
42645	اونقدرا که از کباباش راضی بودم از قرمه سبزیش نبودم.	SAD	1
42646	همه چی خوب اما موقع تحویل یکی از شیرینی‌ها کامل برگشته بود و خراب شده بود توی جعبه و مشکل شیرینی فروشی نیست و مشکل پیک هست، باز هم ممنون	HAPPY	0
42647	دو سالادی که سفارش دادم، هر چه بود جز کاهو چیزی نبود. البته در مورد سالاد والتیوس چند دونه گوجه و گردو از کنارش رد شده بود. به جرات از بدترین تجربه‌هام بود و حتما به همه همکاران میگم از شما حذر کنن!	SAD	1
42648	من دو تا نوشابه سفارش داده بودم که تحویل نشده بود	SAD	1
42649	فکر کنم پیک در راه خورده بود زمین چون پیتزا‌ها کلا نابود شده بودن اگر خواستید عکسش رو هم میفرستم	SAD	1
42650	انگار سوخته بود‌شیرینی‌مزه تلخی میداد	SAD	1
42651	ارسال کالاها ٢ ساعت طول کشید. ولی در نهایت ب دستشون رسید …. باز هم ممنون	HAPPY	0
42652	تاخیر در ارسال و زمان زیاد برای آماده سازی سفارش	SAD	1
42653	باسلام کامل گرمای نان گرفته شده بود و اصلا بیات نبود و رطوبت هم نداشت	HAPPY	0
42654	کالباسش خیلی کم بود	SAD	1
42655	من شیر تازه میهن رو میخواستم شیر پاکتی برام فرستادن: /	SAD	1
42656	همه چیز عالی بود مرسی فقط کاش نون سیر تیکه‌ای هم اضافه کنید	HAPPY	0
42657	دورچین با اطلاع وارد شده مطابقت نداشت، وگرنه باقی چیزها با کیفیت بود	HAPPY	0
42658	تبریک میگم بسیارعالی بودبهتریناروبراتون آرزو میکنم	HAPPY	0
42659	وای طعم کیک خیلی خوشمزه بود و همیشه یادم میمونه طعمش من که خیلی خوشم اومد و خداروشکر خیلی صحیح و سالم به دستم رسید	HAPPY	0
42660	به شدت افت کرده	SAD	1
42661	متاسفانه کیفیت مواد پیتزا بسیار پایین بود	SAD	1
42662	شیرینی تازه و عالی بود و بسیار خوشمزه ممنون از پیک که خیلی سریع آوردند شب یلداتون هم پیشاپیش مبارک	HAPPY	0
42663	مثل همیشه بی نقص و عالی	HAPPY	0
42664	سلام این خورشت هویجی که دادین ۱۰ تا خلال هویج داشت به کل همش مرغ بود اصلا خورشت نداشت هویچ دیگه چیه که انقدرر کم میریزین	SAD	1
42665	سوپ قارچشون بسیاررررر عالی بود نمیدونم چرا حذف کردین از تو منو!!! بسیار تازه و داغ بود	HAPPY	0
42666	بسیار بی کیفیت و بد مزده بود.. اصلا گوشتش شبیه برگر نبود.. و بسیار هماننده نظرات بقیه چرب هات داگی که بهمراهش بود مونده و بد مزه بود..	SAD	1
42667	زولبیا و بامیه به میزان نیم کیلو سفارش داده شده بود ولی مقدار ارسالی شاید. ۲۵۰ گرم هم نبود …؟!!!	SAD	1
42668	طعم پیتزا و کیفیتش عااالی بود غذا کاملا گرم به دستمون رسید و فوق العاده خوشمزه بود من عاشق چیزفودم و هر وقت پیتزا بخوام تنها گزینه‌ی من چیزفوده ممنون	HAPPY	0
42669	بدترین پیتزای زندگیم و تجربه کردم. حیف پول.	SAD	1
42670	ساندویچ‌ها خوشمزه است. ولی سایز یک نفره متاسفانه کوچکتر شده با اینکه قیمت بالاتر رفته است.	HAPPY	0
42671	گرم، تازه و خوشمزه با سپاس فراوان از باروژ	HAPPY	0
42672	سلام خدمت مدیریت رستوران. واقعا تشکر میکنم بخاطر برگر و پیتزاتون. خیلی خوشمزه بودش. کاش پاستا هم اضافه کنید امیدوارم کیفیت رو همینطوری بالا نگه دارین موفق باشید	HAPPY	0
42673	چرا باید مالیات دریافت کنید؟ قیمت غذاتون که خیلی بالاست!	SAD	1
42674	من وانیلی سفارش دادم اما نسکافه بود	SAD	1
42675	خیلی خوب بود ممنون برخورد پیک عالی	HAPPY	0
42676	سرعت عمل در حد محمد صلاح	HAPPY	0
42677	وسطش نپخته بود لطفا بیشتر دقت کنید	SAD	1
42678	کاش برای الکل صنعتی توضیح میدادین که برای ضدعفونی مناسب نیست	SAD	1
42679	مگه داریم باحال‌تر از نارگیل؟؟؟؟؟؟	HAPPY	0
42680	۱saat nim ghaza tol keshid	SAD	1
42681	من یک کیلو سیب زمینی سفارش داده بودم دوتا سیب زمینی به اندازه کله بچه گذاشته بودن تو پلاستیک برای من فرستادن	HAPPY	0
42682	عالی بود متشکرم از اسنپ فود	HAPPY	0
42683	اینکه غذا زود میرسه. واقعا خیلی خوبه. ممنونم	HAPPY	0
42684	سرعتشون فوق العاده بود، کلا پنج دیقه نشد، کیفیت هم عالی بود …	HAPPY	0
42685	پنیر روی پیتزا سوخته بود اصلا راضی نبودم	SAD	1
42686	هم خوشمزه و با کیفیت بود هم حجمش خوب بود، فقط با توجه به اینکه ۵۰ دقیقه طول کشید تا غذا به دستم برسه و هزینه ارسال رستورانتون هم بالاست پیشنهاد میکنم از سرویس اکسپرس برای ارسال استفاده کنین	HAPPY	0
42687	فقط جای چیپس دلمزه یه چیپس دیگه دادن	HAPPY	0
42688	تمام شیرینی‌ها در بسته ریخته شده بود روی هم متاسفانه دقت نشده بود	HAPPY	0
42689	انتقاد نیست بحث سلیقه است. من زیاد طعم پیتزا باب میلم نبود. ولی اینکه مدیر رستوران وقت میزارن و کامنتها را خوانده و اکثرا را جواب میدن، قابل توجه است و به همین خاطر دوست دارم غذاهای دیگر رستوران رو امتحان کنم	SAD	1
42690	خوشمزه و کیفیت خوب	HAPPY	0
42691	ساندویچ فقط با چیپس پر شده بود اونم چیپس کیفیت پایین با روغن زیاد. فقط یک سومشو خوردم بقیش دور ریخته شد. این مبلغ برای این سبک ساندویچ زیاد بود	SAD	1
42692	خوشمزه هستش و سسش زیاده، درکل خوب بود	HAPPY	0
42693	من قبلا مشتریش بودم وپیتزاهاش عالی و پر ملات بود ولی متاسفانه این سری خیلی کوچیک و با مواد کم بود	SAD	1
42694	ضمن تشکر، سفارش اول بود برای نون سنگک، نون‌ها برشته و عالی و بدون سوختگی و سیاهی، تشکر فراوان. فقط لطفا یک گزینه انتخاب کیسه پارچه‌ای به دلخواه مشتری، هنگام خرید نان اضافه کنید، بسته بندی نون در کیسه نایلونی مضراتی دارد (گرمای نون)	HAPPY	0
42695	خوب بود سس مایونز مقدارش زیادبود	HAPPY	0
42696	سفارش رو گذاشتن تو آسانسور و گفتن خودتون تحویل بگیرید من وقت ندارم باید سفارش دیگه‌ای رو برسونم	SAD	1
42697	کیفیت غذا عالی بود خیلی زود به دستم رسید فقط مالیات میگیرن	HAPPY	0
42698	کیفیت پیتزا نوستالژی واقعا پائین بود فقط پنیر پیتزا بود و کنی ژامبون بی کیفیت خالی از مخلفات داخل پیتزا بود متاسفم با این قیمت فقط خمیر تحویل دادند	SAD	1
42699	۱ ساعت و ربع به خاطر چند تا چیپس و پفک! شعارتون هم اینه نیم ساعته میرسه …	SAD	1
42700	سری‌های قبل همیشه نون تیکه شده، بریده عالی میرسید اینبار هم سرد اومد هم تیکه نشده بود	HAPPY	0
42701	من یک بطری اب هندوانه هم سفارش داده بودم اما متاسفانه نیاوردید	SAD	1
42702	خوب بود، من پیشنهاد می‌کنم. یه‌کم گرونه ولی	HAPPY	0
42703	نوناتون همیشه گرم و تازه هستند پیک بسیار مودب خدا قوت	HAPPY	0
42704	خیلی نرم و تازه بود شیرینی هاتون خیلی هم سریع ارسال کردید دستتون درد نکنه خسته نباشید	HAPPY	0
42705	من سفارش دستمال دوقلو حوله‌ای آشپزخونه داشتم ولی دستمال دوقلو توالت فرستادن اختلاف قیمت نزدیک ۱۱ هزارتومن	SAD	1
42706	کیفیت شیرینی خیلی بد، شیرینی بسیار کهنه و مونده بوده باعث ابروریزی بوده این شیرینی	SAD	1
42707	بی کیفیت‌ترین غذایی که خوردم بودم، واقعا متاسفم	SAD	1
42708	دو ساعت طول کشید اومدن غذا، غذا دیگه سرد شد بود … بسته بندی عالی بود، مزه این غذا متوسط بود. حجم غذا خوب بود.	SAD	1
42709	اشتباها بجای کیک هویج شیرینی گردویی فرستاده شده بود	SAD	1
42710	سلام. کیفیت غذاصفر ۱ کباب سوخته مونده۲ جوجه کباب سنگ اونم سوخته ممنون.	SAD	1
42711	همه چی عالی، بهترین سوپرمارکتی که ازش خرید کردم	HAPPY	0
42712	یه سالاد معمولی و اماده و یخچالی از باروژ انتظار بیشتری داشتم	SAD	1
42713	همه چیز خوب و با کیفیت بود	HAPPY	0
42714	اشتباه آوردن دقت پایین هست یه چیز دیگه خواستم یه چیز دیگه فرستادن	SAD	1
42715	غذا گرم و باکیفیت مخصوصا برنج که هم عالی طبخ شده بود و هم کیفیتش فوق العاده بود جوجه ترد و خوش طعم سوپ داغ و خوش مزه	HAPPY	0
42716	کیفیت غذا خوب بود، زمان ارسال مناسب بود، تعداد سس‌ها بسیار کم بود و متناسب با تعداد سفارش نبود	HAPPY	0
42717	مرغ سوخاری طعم جالبی نداشت	SAD	1
42718	کیفیت غذاها عالی بود	HAPPY	0
42719	سلام یک قلم جنس به مبلغ ۵۰۰۰ تومان اضافی ارسال شده	HAPPY	0
42720	نان برشته و بزرگ و تازه و همیشه سرویس دهی دارید خسته نباشید	HAPPY	0
42721	بدترین ماهی بود که خوردم	SAD	1
42722	دنیش برشی ظاهرا نداشتن بجاش دانمارکی گذاشته بودند	HAPPY	0
42723	سلام، در توضیحات غذای بنده قارچ و پنیر درج نشده بود، به همین دلیل هم سفارش دادم ولی متاسفانه قارچ و پنیر داشت، لطفا توضیحات غذا رو درست درج کنید. بسته بندی هم ضعیف بود.	SAD	1
42724	کروسان شکلاتى: تموم شکلات توی یک قسمت متمرکز شده و پخش نیست. چیز کیک نوتلا: اصلا مزه چیز کیک نمیداد و فوق العاده شیرین بود و به جای پنیر خامه داشت! علاوه بر اون شکلات معمولى داشت نه نوتلا!	SAD	1
42725	غذا بد بود اصلا شبیه چیزی که تو عکس هست نبود. زرشکش خیلی کم بود. نسبت به قیمت افتضاااااااح بود	SAD	1
42726	همه غذا‌ها کاملا یخ زده پیتزاها از پایین‌ترین نوع مواد اولیه درست شده بود کباب ترکی‌ها بیشترش پیاز بود سالاد فصل رو کلا نفرستاد و پولش رو گرفت نوشابه‌ها گرم قطعا دفعه بعد انتخابم برای پیتزا و کباب ترکی اینجا نیست	SAD	1
42727	نانها بسیار تازه و خوشمزه بود ممنون	HAPPY	0
42728	معرکه بود با تشکر از اسنپ فود	HAPPY	0
42729	قبلن بهتر بود این سری یک طرفه کباب سوخته بود	HAPPY	0
42730	من به خاطر رژیمم باید جوجه کباب رو وزن کنم اونوقت یک سیخ ۱۶۰ گرمی که تو منو زدن فقط ۷۹ گرم بود چرا؟	SAD	1
42731	اصلا خوب نبود مخصوصا سالاد ماکارونی خیلی کم بود	SAD	1
42732	غذا سریع و گرم آمد و همراهش نان گرم هم بود. کیفیت و طعم جوجه خوب بود ولى برنج بسیار زیاد بود.	HAPPY	0
42733	من مشتری دایم هستم و این بدترین تحویل غذایی بود ک دل شام، سس‌ها اشتباه و کلا مزه سالاد را خراب کرد، تو حمل هم بار سنگین گذاشته بودن رو جعبه جوری ک کل محتویات پیتزا چسبیده بود رودرش	SAD	1
42734	سفارش کامل ارسال نشده بود که به رستوران زنگ زدم برای پیگیری گفتن ارسال میشه ولی بعد از یک ساعت هنوز فرستاده نشده	SAD	1
42735	همه چیز خوب، شیک هم عالی بود. هم خوشمزه بود هم حجمش خوب و پر از مواد. ممنونم.	HAPPY	0
42736	کیفیت این‌ساندویچ خوبه اما عجیبه تو این رستوران یه سس مایونز پیدا نمیشه ده بار توضیحات نوشتم نفرستادن	SAD	1
42737	کیفیت غذا بد برخورد پیک بسیار نامناسب	SAD	1
42738	من پودر آویشن با ظرف قوطی سفارش داده بودم به قیمت ۸۳۰۰ تومان برام بسته‌ای اومده با قیمت ۶۷۸۵ فقط همینجا ۱۵۰۰ گران دادند آخه اگه ندارید چرا میفرستید	SAD	1
42739	افتضاحححححححح بود واقعاااااا کیک له شده به من تحویل دادن و هیچی از کیک نمونده بود و همش خورده بود به جعبه کیک واقعا متاسفممممممم	SAD	1
42740	گوشت کاملا خام و بد بو	SAD	1
42741	حدود یک ساعت طول کشید تا سفارش به دستم برسه. غذا ولی خوب بود	HAPPY	0
42742	پیتزا خیلى کوچک و با عکس متفاوت بود	SAD	1
42743	۲۹۰۰پول مالیات و ۲۵۰۰ پول پیک یعنی چی!!!!!!!!!	SAD	1
42744	بسیار خوشمزه و تازه بود و به موقع ارسال شد. ممنون از سوییت بلیس	HAPPY	0
42745	در کل راضی بودم ممنون	HAPPY	0
42746	کیفیت سوسیس استفاده شده بسیار پایین بود. به همراه غذا سس و چنگال ارسال نشده بود.	SAD	1
42747	پیتزا هیچ طعم خاصی نداشت انگار یه سری مواد رو رو هم ریخته بودن پیتزا بشه.	SAD	1
42748	حجم غذا به صورت عجیبی کم بود	SAD	1
42749	کوفته طعم خوبی داشت ولی خیلی سفت بود و آرد زیادی استفاده شده بود	SAD	1
42750	خیلی چرب بود و با تاخییر ۴۰ دفیقه رسید	SAD	1
42751	نان بیات و همبرگر سرد و در مجموع بی کیفیت	SAD	1
42752	یک ساعت و ده دقیقه طول کشید تا غذا به دست من برسه غذا سرد بود نوشابه گرم یه سماق تو کباب نبود	SAD	1
42753	من ١/٥ کیلو شیرینی سفارش دادم در صورتیکه شیرینی ارسالی یک کیلو و ٣٣٠ گرم بود. قیمت یک کیلو زولبیا بامیه در منوی قنادی سرتاس در اپلیکیشن اسنپ فود ١٥/٠٠٠ تومان و بالتبع آن برای نیم کیلو ٧٥٠٠ تومان قید شده است در صورتیکه در رسید ارسالی کیلویی ١٧/٠٠٠ قید شده است.	HAPPY	0
42754	یکی از نانهای سیاه دانه خیلی خمیر بود ولی مابقی نانها خوب بود لطفا دقت فرمایید	HAPPY	0
42755	همه چیز بسیار عالی بود.	HAPPY	0
42756	خوش مزه و دلچسب	HAPPY	0
42757	حتی رسید نفرستاده بودن، سفارشو همینطور رها کرده و رفته بودن، و چون رسید ارسال نشده بود کلی گشتم تا غذا رو پیدا کنم.	SAD	1
42758	بسیار عالی بموقع و تازه بود به خوبی برش داده شده بود و اصلا خمیر نبود. پیک هم خیلی بموقع اومد. ممنون از شما	HAPPY	0
42759	از نه تا تخم مرغ چهار تاشو شکسته تحویلم دادند!	HAPPY	0
42760	خیلی خیلی بد مرغ انقدر بو می‌داد من همونجوری انداختم دور اخرین بارم بود از اینجا سفارش دادم	SAD	1
42761	خیلی برای یک قنادی معروف زشته که برای خرید غیر خضوری شیرینی مونده و بیات که داره ترش میشه رو بفرستن اون هم به قیمت کیلویی ۴۰ هزار تومن.	SAD	1
42762	با وجود تاکید بر این‌که نان سوخاری تازه باشد و اگر چنانچه تازه نبود، یک نان سوخاری یا تست دیگر جایگزین شود، اما یک بسته نان سوخاری هورسان به شدت مانده و کهنه تحویل داده شد	SAD	1
42763	بازم هم سرد شده بود	HAPPY	0
42764	بستنی اب شده بود	SAD	1
42765	واقعا عالی بود طعم و بسته بندی ایده آل	HAPPY	0
42766	برای نیم کیلو شیرینی خشک ۱ساعت طول شکید دقیقا	SAD	1
42767	واقعا متأسفم بعد از کلی تاخیر در آوردن سفارش، تمام بستنی‌ها آب شده بود، پنیر موجود نبود و از سفارش حذف شده بود و کیک‌ها هم له شده بود خیلی بد بود همه چیز، بعد از تماس با سوپر مارکت بسیار بد برخورد شد و گفتند که به ما مربوط نمیشه، مبلغ ٨٠، ٠٠٠ تومان مارو ریختن دور	SAD	1
42768	همه چیز تازه و خوب بود. ممنون	HAPPY	0
42769	بسیار بسیار معمولی بود سس مخصوص هم جالب نبود	HAPPY	0
42770	کیفیت غذا خوب بود اما ۲ تا دوغ که سفارش داده بودم و حساب شده بود همراه غذا نبود.	SAD	1
42771	متاسفانه پس از دریافت سفارش لیموناد ارسال نشده بود، همچنین زمان دریافت با تاخیر بود.	SAD	1
42772	عالی و با کیفیت گرم وخیلی سریع هم رسید سپاس بسیار	HAPPY	0
42773	من شویدخشک سبزان ۵۰گرمی سفارش داده بودم ولی ۲۰ گرمی گلها ارسال شد	SAD	1
42774	سلام رستوران صدر مثل همیشه عالی بود	HAPPY	0
42775	غذا با عکسش در سایت متفاوت بود، کیفیت پایین بود، فاکتور با سفارش ارسال نشده بود.	SAD	1
42776	زمان رسیدن فیک خیلی سریع و کیفیت عالی	HAPPY	0
42777	نسبت به دفعه قبلی که سفارش داده بودم یه کم حجم غذا کمتر شده بود ولی بازم خوب و استاندارد بود ولی به اصطلاح این روزا بمب نبود دیگه که البته برای سلامتی هم اینجوری بهتره، ممنونم	HAPPY	0
42778	عالی مثل همیشه …این شعبه حرف نداره	HAPPY	0
42779	زمان رسیدن بسیار کوتاه بود، واقعا لذت بردم از سرعت	HAPPY	0
42780	کیفیت غذا بی نهایت پایین بود و اصلا با اینکه مخلوط گرفتم مرغی داخلش نبود کیفیت گوشتم پایین	SAD	1
42781	نان هات داگ بسیار بیات ومانده بود	SAD	1
42782	ساندویچ خیلییییییی کوچک بود خیلییییییی نسبت به هزینه واقعا حجم کمه	SAD	1
42783	من قبلا این پیتزا رو باسس مخصوص گرفته بودم این چیزی که برای من اوردن اصلا ربطی نداشت. اولا خمیر پیتزا عوض شده بود سس مخصوص، سس سالاد بود.	SAD	1
42784	ایندفعه اصلااااا خوب نبود	SAD	1
42785	ته چینای رستوران رفتاری همیشه خوب هستن ولی متاسفانه‌این دو دفعه اخیر روی غذا سوخته بود	SAD	1
42786	به نظرم باید داخل پرانتز اعلام بشه که به شدت غذا حاوی سیر هست. شاید کسی نخواد بوی سیر بگیره!	HAPPY	0
42787	این سری خیلی از سرو ته همه چی زده بودین و حجمش و کم کردین نون هم خیلی خیلی سفت و مونده یعنی اصلا قابل خوردن نبود اخرین سفارشم بود	SAD	1
42788	خیلی سریع ارسال شد. تشکر	HAPPY	0
42789	پیک عالی، خوشمزه، ولی حجمش برای ۲نفر کمه	HAPPY	0
42790	شیرینی‌ها روی هم ریخته شده بود	SAD	1
42791	عالی بود همه چیز و از هر لحاظ راضی بودم	HAPPY	0
42792	کیفیتش خوب بود ولی دو نیم ساعت طول کشید تا ارسال بشه و بدستمون برسه	SAD	1
42793	کیفیت و حجم و قیمت مناسب بود ولی کاش هزینه پیک نداشت	HAPPY	0
42794	میشه گفت چیزبرگر و پیتزا‌ها و سیب زمینی ویژه‌های باروژ رو دو هفته یه بار سفارش میدم و هنوزم ازشون سیر نشدم از بس کیفیت و طعم خوبی دارن. هیچ رستوران دیگه ایی تا حالا چیز برگر به این خوشمزگی نخورده بودم امیدوارم یه کوپن تخفیف بهم بدن چون یه سالی هست هر هفته سفارش میدم	HAPPY	0
42795	خورشت رو دوس داشتم، اما برنج زیاد تعریفی نبود	HAPPY	0
42796	نیمروی صبحانه آلمانی نپخته بود. من با زرده نیمه شل مشکلی ندارم، اما این خام بود و حتی کمی از سفیده ش هم خام بود. درمورد آمریکانو، کیفیتش خوب بود اما دو سه باری پیش اومده که چه امریکانو چه لاته که سفارش میدیم، میزان قهوه توی لیوان کمتره - یعنی سر لیوان خالیه!!	SAD	1
42797	ساندویچ مرغ نسبت به دفعات قبل کیفیتش افت کرده بود. ادویه و نمک فیله‌ها کم بود، پیاز جعفری و سس هم به حداقل تقلیل پیدا کرده بود.	HAPPY	0
42798	مرسی، مثل همیشه عالی ;-)	HAPPY	0
42799	واقعا افتضاح. فقط ارزون. خمیر افتضاح. کیفیت مواد واقعا افتضاح	SAD	1
42800	پیتزا مفمولی بود. سالاد سزار معمولی. مرغ خوب بود.	HAPPY	0
42801	پیتزا مارگاریتا جز پنیر پیتزا، ریحون و گوجه چیزی نداره. پیتزایی که برای من فرستادن فقط گوجه داشت!! اصلا از پیتزا سیب بعید بود همچین پیتزایی! اصصصصلا پنیر نداشت بسیار بی‌ملات بود. مرسی!	SAD	1
42802	این سوپر مارکت سر خیابون ما هستش و ازشون خیلی راضی هستم.	HAPPY	0
42803	از هایدا انتظار بیشتری داشتم.	HAPPY	0
42804	پیتزای قارچ و مرغ شل و ول بوده و به طور کامل پخته نبوده است	SAD	1
42805	دو عدد شکلات اسنیکرز و یک عدد شکلات شیری اسمارت کسر بود	HAPPY	0
42806	متاسفانه دوتا کیک هات کول سفارش دادم اما یکی توی سفارشات رسیده است	SAD	1
42807	واقعا عالى بود هم همه برندهاى معتبر رو داشتن هم خیلى سریع یه دستم رسید و هم پرسنل واقعا با ادب بودن واقعا ممنون	HAPPY	0
42808	حجم غذا مناسب بود ولی طعم کباب‌ها معمولی	HAPPY	0
42809	بسیار دقیق و با توجه به جزئیات، ممنون از مدیریت	HAPPY	0
42810	انگاری یه نصفه پیتزارو چسبونده بودن به یه نصفه دیگه. یعنی ابعادش به هم نمیخورد نمیدونم شایدم من اشتباه کنم	HAPPY	0
42811	کیک هویچ بسیار مونده بود	SAD	1
42812	بدترین غذایی بود که سفارش دادم … اونم صرفا چون از رستورانی که سفارش داشتم موجودی برنج نواشت و پشتیبانی اسنب فود برام سفارش رو جابجا کرد به یه رستوران دیگه اونم از شانسم کیفیت برنج که به شدت بد بود کیفیت کبابش هم بدتر کلا نصف غذا رو بیشتر نتونستم بخورم	SAD	1
42813	من قبلا پیتزا و ساندویچ پلاک عباس آباد رو گرفتم و خیلی راضی بودم این سری خواستم استریپس بگیرم شک داشتم ولی خداییش چیز خوبی بود و یه روکش طعم دار جالبی با تردیلا داشت که خیلی خوشم اومد ممنون	HAPPY	0
42814	نان عالی و تازه به دستمون رسید برای امتحان خرید کردیم ولی مشتری دائم میشیم	HAPPY	0
42815	بنظرم با همین قیمت میتونید سالاد را با کیفیت بهتری عرضه کنید.	HAPPY	0
42816	افتضاح بود غذا کاملا سرد رسید اولین و آخرین سفارشم از این رستوران خواهد بود	SAD	1
42817	پیتزاها افتضاح بودند ولی سیب زمینی و نوشابه خوب بود	SAD	1
42818	لطفا پی گیری فرمائید یکی بخاطر کسری و دیگری بخاطر فرستادن ۶ قلم جنس بدون درخواست و محاسبه آن	SAD	1
42819	چلوجوجه کباب خیلی خوب بود، خورش مسما بادمجان خوشمزه بود ولی جا داشت کمی ترشتر بشه (البته کاملا سلیقه‌ای است)، ته‌چین لوبیا پلو واقعا لذید و خوشمزه بود.	HAPPY	0
42820	رستورانی که به نظر مشتری اهمیت نده اصلا بدرد نمیخوره	SAD	1
42821	خیلى خوشمزه بود. لطفا همین کیفیت رو حفظ کنید	HAPPY	0
42822	قاشق چنگال نداشت پیاز یکی کم بود نمک همراه نبود	SAD	1
42823	کباب برگ گوشتش سالم بود اما مزه دار نبود نسبت به قیمتش خوب بود	HAPPY	0
42824	۵۰ دقیقه تاخیر برای سفارش فست فود	SAD	1
42825	دوغ ارسال شده با دوغی که سفارش دادم فرق داشت.	HAPPY	0
42826	مثل همیشه بسیار سریع و عالی رفتار پیکها واقعا قابل تحسین هستن خیلی متشخص و مودب واقعا نهایت تشکر رو دارم، موفق و سلامت باشین	HAPPY	0
42827	سلام‌و عرض ادب خدا قوت مثل همیشه عالی. در پناه یگانه بی همتا	HAPPY	0
42828	با توجه به قیمت انتظار می‌رفت ملات بیشتری داشته باشه	SAD	1
42829	این چه وضعشه اسمارتیس رو بجاش شکلات تخم مرغی گذاشتن	SAD	1
42830	غذای خوب و با کیفیت. تحویل‌تر و تمیز. همه چی ۲۰. خیلی راضی هستم. ممنونم	HAPPY	0
42831	ممنونم از پیگیریه اسنپ فود که بلافاصله بعد از ثبت سفارشم تماس گرفتن و گفتن از یکی از اقلامی که سفارش دادم فقط سه تا موجود هست و ماتفاوت هزینه به اعتبار اسنپ فودم واریز میشه. ممنون از پیگیریتون …. رفتار پیک بسیار مودبانه و محترمانه بود.	HAPPY	0
42832	کاملا کدوها نپخته بود و بوی ناخوشایندی داشت	SAD	1
42833	عالی بود مزه خاطره‌های کودکیمو میداد سالها بود معجون با مغزهای خیس خورده نخورده بودم. انگار جدیدی‌ها بلد نیستن معجون درست کنن … موزش کمتر باشه بستنیش بیشتر دیگه میشه یکه یک …	HAPPY	0
42834	ممنون مثل همیشه میوه‌های خوب وتازه سریع هم بدستم رسید ممنونم	HAPPY	0
42835	با توجه به قیمت تعداد پرتقال خیلی کم بود و اگر تنوع میوه داشته باشید بهتره	HAPPY	0
42836	نان شیرین بود باید ذکر شور با نان شیرین سرو می‌شود	SAD	1
42837	ابعاد رولهى کم مى شه و مشترى وقتى سفارش مى ده رو حجم و ابعادش حساب مى کنه. هر سرى یه اندازه مى دین	SAD	1
42838	حجم غذا زیاد و خوب و خوشمزه	HAPPY	0
42839	کیفیت میوه‌ها خیلی خیلی بد بود ملون به اندازه یک گرپ فرود کوچک با پوست پلاسیده نارنگیها خالهای سیاه داشت پرتقالها بسیار ریز بود حتی از پرتقال ابگیری هم کوچکتر و کهنه و پلاسیده من از دیدن پرتقالها شوکه شدم واقعا بد بودند اصلا قابل استفاده نبود سبزیجات بد نبود قابل استقاده بود	SAD	1
42840	سفارش اشتباه اورده شده بجای تخمه بادام زمینی اورده شده	HAPPY	0
42841	حجم سیب زمینی نسبت به قیمتش کمه	HAPPY	0
42842	غذا عالی بود و سریع ارسال شد	HAPPY	0
42843	به خاطر طولانی شدن ارسال پیتزا سرد شده بود	SAD	1
42844	مرغش مونده و بد مزه بود	HAPPY	0
42845	سفارش با تاخیر و سرد ارسال شد. نوشابه هم فراموش شده بود. البته همیشه خوب بود سیب ۳۶۰ هروی	SAD	1
42846	به موقع و با کیفیت واقعا خوب بود	HAPPY	0
42847	متاسفانه کباب ترکی با گوشت چرخکده و بسیار چرب تهیه شده و اصلا کباب ترکی نیست.	SAD	1
42848	خوب بود اما احساس میکنم نسبت به قبل مقدارش کمتر شده بود.	HAPPY	0
42849	خیلی خوب بود قیمت‌ها هم عالی	HAPPY	0
42850	من اگر لطیفه میخواستم لطیفه سفرش میدادم. خیلی زننده س که من ناپلئونی سفارش دادم قاطیش لطیفه فرستادن. خب اگر این حجم از ناپلئونی رو ندارید بگید آدم بدونه بگید آقا فلان قدرشو نداریم براتون لطیفه بذاریم یا نه ولی بگید	SAD	1
42851	این چه مدل آوردن غذاست همش ریخته بود مرغشم خوب نبود برنجم باید بیشتر میپخت	SAD	1
42852	سفارشات دقیق و به موقع تحویل داده شد و برخورد پیک عالی بود	HAPPY	0
42853	من یکبار این موضوع رو مطرح کردم که هیچ یک از رستورانهای بیرون بر حق گرفتن مالیات ندارن ممنون از شما پیگیری کردید ولی من از طریق تعزیرات دارم پیگیری میکنم و سیب اجازه نداره مالیات بگیره.	SAD	1
42854	همیشه خرید میکردیم ولی این دفعه سه بسته گردو سفارش داده بودیم و هزینه هم پرداخت شده بود ولی دو بسته تحویل گرفتیم	SAD	1
42855	ما قبلا هم از این رستوران غذا سفارش دادیم و غذا همیشه خوب بوده اما متاسفانه با وجود مسافت کم این دفعه اینقدر غذا رو دیر آوردن که غذا کاملا سرد شده و بسختی میشد خورد.	HAPPY	0
42856	واقعا بد بود پر از سس کچاپ و بدمزه	SAD	1
42857	پیتزا قاطی شده بود پیتزا چرخ کرده	SAD	1
42858	خیلی خوب، با کیفیت و مرتب و سریع رسید اشکر	HAPPY	0
